reserved_od,service,region,type,multiaz,license,os/db,utilization,term,payment_type,price,upfront
reserved,ec2,us-west-2,d2.4xlarge,,,sles,heavy,3,allUpfront,,21431.0
reserved,ec2,us-west-2,d2.4xlarge,,,sles,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.4xlarge,,,sles,heavy,3,partialUpfront,0.43299999999999994,11420.0
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,1,allUpfront,,23904.0
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,1,noUpfront,3.253,
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,1,partialUpfront,1.389,12224.0
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,3,allUpfront,,42211.0
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.8xlarge,,,sles,heavy,3,partialUpfront,0.8530000000000001,22488.0
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,1,allUpfront,,5312.0
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,1,noUpfront,0.7174520547945206,
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,1,partialUpfront,0.3055068493150685,2738.0
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,3,allUpfront,,11193.0
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,3,noUpfront,,
reserved,ec2,us-west-2,p2.xlarge,,,sles,heavy,3,partialUpfront,0.22549315068493153,5936.0
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,1,allUpfront,,40467.0
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,1,noUpfront,5.508602739726028,
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,1,partialUpfront,2.353,20674.0
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,3,allUpfront,,84685.0
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,3,noUpfront,,
reserved,ec2,us-west-2,p2.8xlarge,,,sles,heavy,3,partialUpfront,1.713,45028.0
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,1,allUpfront,,80644.0
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,1,noUpfront,10.984205479452054,
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,1,partialUpfront,4.693,41173.0
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,3,allUpfront,,168676.0
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,3,noUpfront,,
reserved,ec2,us-west-2,p2.16xlarge,,,sles,heavy,3,partialUpfront,3.413,89704.0
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,1,allUpfront,,59.0
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,1,noUpfront,0.006794520547945206,
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,1,partialUpfront,0.0026986301369863012,35.0
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,3,allUpfront,,137.0
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,t2.nano,,,mswin,heavy,3,partialUpfront,0.002205479452054795,83.0
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,1,allUpfront,,105.0
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,1,noUpfront,0.014,
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,1,partialUpfront,0.005,63.0
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,3,allUpfront,,234.0
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,t2.micro,,,mswin,heavy,3,partialUpfront,0.004,144.0
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,1,allUpfront,,232.0
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,1,noUpfront,0.032,
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,1,partialUpfront,0.011,140.0
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,3,allUpfront,,430.0
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,t2.small,,,mswin,heavy,3,partialUpfront,0.007,274.0
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,1,allUpfront,,455.0
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,1,noUpfront,0.062,
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,1,partialUpfront,0.021,280.0
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,3,allUpfront,,859.0
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,t2.medium,,,mswin,heavy,3,partialUpfront,0.014,546.0
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,1,allUpfront,,782.0
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,1,noUpfront,0.106,
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,1,partialUpfront,0.036000000000000004,481.0
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,3,allUpfront,,1718.0
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,t2.large,,,mswin,heavy,3,partialUpfront,0.028,1092.0
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,1,allUpfront,,1383.0
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,1,noUpfront,0.184,
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,1,partialUpfront,0.081,706.0
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,3,allUpfront,,3204.0
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.large,,,mswin,heavy,3,partialUpfront,0.065,1704.0
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,1,allUpfront,,2755.0
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,1,noUpfront,0.366,
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,1,partialUpfront,0.16,1406.0
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,3,allUpfront,,6430.0
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.xlarge,,,mswin,heavy,3,partialUpfront,0.13,3420.0
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,1,allUpfront,,5517.0
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,1,noUpfront,0.735,
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,1,partialUpfront,0.321,2815.0
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,3,allUpfront,,12863.0
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.2xlarge,,,mswin,heavy,3,partialUpfront,0.26,6842.0
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,1,allUpfront,,11033.0
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,1,noUpfront,1.4689999999999999,
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,1,partialUpfront,0.643,5629.0
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,3,allUpfront,,25726.0
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.4xlarge,,,mswin,heavy,3,partialUpfront,0.521,13684.0
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,1,allUpfront,,27583.0
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,1,noUpfront,3.6719999999999997,
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,1,partialUpfront,1.606,14073.0
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,3,allUpfront,,64315.0
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.10xlarge,,,mswin,heavy,3,partialUpfront,1.302,34210.0
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,1,allUpfront,,44133.0
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,1,noUpfront,5.875205479452054,
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,1,partialUpfront,2.5696027397260273,22517.0
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,3,allUpfront,,102904.0
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m4.16xlarge,,,mswin,heavy,3,partialUpfront,2.083205479452055,54736.0
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,1,allUpfront,,735.0
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,1,noUpfront,0.1,
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,1,partialUpfront,0.051,292.0
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,3,allUpfront,,1684.0
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m3.medium,,,mswin,heavy,3,partialUpfront,0.05,477.0
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,1,allUpfront,,1460.0
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,1,noUpfront,0.199,
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,1,partialUpfront,0.103,588.0
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,3,allUpfront,,3342.0
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m3.large,,,mswin,heavy,3,partialUpfront,0.09899999999999999,954.0
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,1,allUpfront,,2912.0
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,1,noUpfront,0.397,
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,1,partialUpfront,0.206,1170.0
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,3,allUpfront,,6708.0
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m3.xlarge,,,mswin,heavy,3,partialUpfront,0.199,1906.0
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,1,allUpfront,,5816.0
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,1,noUpfront,0.7929999999999999,
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,1,partialUpfront,0.411,2339.0
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,3,allUpfront,,13417.0
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,m3.2xlarge,,,mswin,heavy,3,partialUpfront,0.398,3814.0
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,1,allUpfront,,1273.0
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,1,noUpfront,0.16999999999999998,
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,1,partialUpfront,0.07400000000000001,649.0
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,3,allUpfront,,2960.0
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c4.large,,,mswin,heavy,3,partialUpfront,0.06,1572.0
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,1,allUpfront,,2529.0
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,1,noUpfront,0.339,
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,1,partialUpfront,0.147,1291.0
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,3,allUpfront,,5939.0
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c4.xlarge,,,mswin,heavy,3,partialUpfront,0.12,3165.0
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,1,allUpfront,,5076.0
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,1,noUpfront,0.679,
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,1,partialUpfront,0.295,2590.0
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,3,allUpfront,,11864.0
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c4.2xlarge,,,mswin,heavy,3,partialUpfront,0.24,6314.0
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,1,allUpfront,,10160.0
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,1,noUpfront,1.357,
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,1,partialUpfront,0.5920000000000001,5186.0
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,3,allUpfront,,23724.0
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c4.4xlarge,,,mswin,heavy,3,partialUpfront,0.48,12624.0
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,1,allUpfront,,20312.0
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,1,noUpfront,2.7689999999999997,
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,1,partialUpfront,1.183,10365.0
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,3,allUpfront,,47433.0
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c4.8xlarge,,,mswin,heavy,3,partialUpfront,0.96,25232.0
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,1,allUpfront,,1208.0
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,1,noUpfront,0.165,
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,1,partialUpfront,0.09100000000000001,435.0
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,3,allUpfront,,2846.0
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c3.large,,,mswin,heavy,3,partialUpfront,0.089,689.0
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,1,allUpfront,,2413.0
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,1,noUpfront,0.32899999999999996,
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,1,partialUpfront,0.18200000000000002,868.0
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,3,allUpfront,,5758.0
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c3.xlarge,,,mswin,heavy,3,partialUpfront,0.18000000000000002,1395.0
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,1,allUpfront,,4824.0
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,1,noUpfront,0.657,
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,1,partialUpfront,0.36400000000000005,1734.0
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,3,allUpfront,,11485.0
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c3.2xlarge,,,mswin,heavy,3,partialUpfront,0.359,2784.0
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,1,allUpfront,,9663.0
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,1,noUpfront,1.317,
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,1,partialUpfront,0.729,3474.0
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,3,allUpfront,,22964.0
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c3.4xlarge,,,mswin,heavy,3,partialUpfront,0.718,5561.0
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,1,allUpfront,,19307.0
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,1,noUpfront,2.6310000000000002,
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,1,partialUpfront,1.4569999999999999,6938.0
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,3,allUpfront,,45873.0
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,c3.8xlarge,,,mswin,heavy,3,partialUpfront,1.434,11116.0
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,1,allUpfront,,4486.0
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,1,noUpfront,0.611,
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,1,partialUpfront,0.183,2974.0
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,3,allUpfront,,10310.0
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,g2.2xlarge,,,mswin,heavy,3,partialUpfront,0.146,7131.0
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,1,allUpfront,,14520.0
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,1,noUpfront,1.979,
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,1,partialUpfront,0.5920000000000001,9633.0
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,3,allUpfront,,31379.0
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,g2.8xlarge,,,mswin,heavy,3,partialUpfront,0.254,26722.0
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,1,allUpfront,,59390.0
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,1,noUpfront,7.523383561643835,
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,1,partialUpfront,3.4290000000000003,30038.0
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,3,allUpfront,,126404.0
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,x1.16xlarge,,,mswin,heavy,3,partialUpfront,2.4644931506849312,64767.0
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,1,allUpfront,,118778.0
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,1,noUpfront,15.038109589041095,
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,1,partialUpfront,6.8540684931506854,60075.0
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,3,allUpfront,,252808.0
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,x1.32xlarge,,,mswin,heavy,3,partialUpfront,4.926301369863014,129534.0
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,1,allUpfront,,1745.0
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,1,noUpfront,0.23800000000000002,
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,1,partialUpfront,0.071,1156.0
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,3,allUpfront,,3829.0
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,r3.large,,,mswin,heavy,3,partialUpfront,0.062,2432.0
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,1,allUpfront,,3157.0
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,1,noUpfront,0.428,
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,1,partialUpfront,0.128,2082.0
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,3,allUpfront,,6917.0
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,r3.xlarge,,,mswin,heavy,3,partialUpfront,0.112,4415.0
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,1,allUpfront,,6210.0
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,1,noUpfront,0.824,
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,1,partialUpfront,0.253,4120.0
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,3,allUpfront,,13340.0
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,r3.2xlarge,,,mswin,heavy,3,partialUpfront,0.216,8515.0
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,1,allUpfront,,10932.0
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,1,noUpfront,1.49,
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,1,partialUpfront,0.44599999999999995,7248.0
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,3,allUpfront,,23468.0
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,r3.4xlarge,,,mswin,heavy,3,partialUpfront,0.37999999999999995,14980.0
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,1,allUpfront,,14594.0
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,1,noUpfront,1.989,
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,1,partialUpfront,0.5950000000000001,9680.0
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,3,allUpfront,,30385.0
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,r3.8xlarge,,,mswin,heavy,3,partialUpfront,0.49200000000000005,19395.0
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,1,allUpfront,,4144.0
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,1,noUpfront,0.565,
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,1,partialUpfront,0.275,1820.0
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,3,allUpfront,,8529.0
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,i2.xlarge,,,mswin,heavy,3,partialUpfront,0.24100000000000002,2740.0
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,1,allUpfront,,8297.0
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,1,noUpfront,1.131,
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,1,partialUpfront,0.551,3640.0
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,3,allUpfront,,17033.0
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,i2.2xlarge,,,mswin,heavy,3,partialUpfront,0.481,5480.0
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,1,allUpfront,,16586.0
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,1,noUpfront,2.26,
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,1,partialUpfront,1.101,7280.0
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,3,allUpfront,,34067.0
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,i2.4xlarge,,,mswin,heavy,3,partialUpfront,0.962,10960.0
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,1,allUpfront,,33173.0
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,1,noUpfront,4.521,
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,1,partialUpfront,2.202,14560.0
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,3,allUpfront,,68134.0
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,i2.8xlarge,,,mswin,heavy,3,partialUpfront,1.924,21920.0
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,1,allUpfront,,3466.0
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,1,noUpfront,0.47200000000000003,
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,1,partialUpfront,0.202,1768.0
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,3,allUpfront,,6685.0
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.xlarge,,,mswin,heavy,3,partialUpfront,0.135,3556.0
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,1,allUpfront,,6497.0
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,1,noUpfront,0.8849999999999999,
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,1,partialUpfront,0.378,3315.0
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,3,allUpfront,,12094.0
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.2xlarge,,,mswin,heavy,3,partialUpfront,0.245,6433.0
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,1,allUpfront,,12402.0
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,1,noUpfront,1.6900000000000002,
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,1,partialUpfront,0.722,6328.0
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,3,allUpfront,,22484.0
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.4xlarge,,,mswin,heavy,3,partialUpfront,0.45499999999999996,11959.0
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,1,allUpfront,,24212.0
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,1,noUpfront,3.3,
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,1,partialUpfront,1.41,12353.0
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,3,allUpfront,,43263.0
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,d2.8xlarge,,,mswin,heavy,3,partialUpfront,0.876,23012.0
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,1,allUpfront,,6634.0
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,1,noUpfront,0.8684520547945206,
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,1,partialUpfront,0.3844931506849315,3368.0
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,3,allUpfront,,15334.0
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,p2.xlarge,,,mswin,heavy,3,partialUpfront,0.3044931506849315,8002.0
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,1,allUpfront,,53072.0
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,1,noUpfront,6.947602739726028,
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,1,partialUpfront,3.076,26946.0
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,3,allUpfront,,122675.0
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,3,noUpfront,,
reserved,ec2,us-west-2,p2.8xlarge,,,mswin,heavy,3,partialUpfront,2.436,64018.0
reserved,ec2,us-west-2,p2.16xlarge,,,mswin,heavy,1,allUpfront,,106143.0
reserved,ec2,us-west-2,p2.16xlarge,,,mswin,heavy,1,noUpfront,13.895205479452056,
reserved,ec2,us-west-2,p2.16xlarge,,,mswin,heavy,1,partialUpfront,6.152,53892.0
reserved,ec2,us-west-2,p2.16xlarge,,,mswin,heavy,3,allUpfront,,245350.0
reserved,ec2,us-west-2,p2.16xlarge,,,mswin,heavy,3,noUpfront,,
